,playercode,EventId,TotPrizeMoney,Same_Nationality,iscritto,ha_pts_def,EventType_500,Surface_Grass,Surface_Hard
15378,tc61,414,2158560,0,0,0,1,0,0
15379,tc61,308,2500000,0,0,0,1,0,0
15380,tc61,4462,596035,0,0,0,0,0,0
15381,tc61,407,2401550,0,0,0,1,0,1
15382,tc61,418,2396115,0,0,0,1,0,1
15383,tc61,321,751630,0,0,0,0,1,0
15384,tc61,339,680140,1,1,0,0,0,1
15385,tc61,328,2523045,0,0,0,1,0,1
15386,tc61,7485,706850,0,0,0,0,0,1
15387,tc61,314,596035,0,0,0,0,0,0
15388,tc61,375,596035,0,0,0,0,0,1
15389,tc61,429,706850,0,0,0,0,0,1
15390,tc61,360,596035,0,0,0,0,0,0
15391,tc61,322,596035,0,0,0,0,0,0
15392,tc61,424,2760000,0,0,0,1,0,1
15393,tc61,9410,1055255,0,0,0,0,0,1
15394,tc61,329,2226470,0,1,0,1,0,1
15395,tc61,7480,889890,0,0,0,0,0,1
15396,tc61,439,596035,0,0,0,0,0,0
15397,tc61,425,2889200,0,0,0,1,0,0
15398,tc61,337,2736875,0,0,0,1,0,1
15399,tc61,717,680140,0,1,0,0,0,0
15400,tc61,316,596035,0,0,0,0,0,0
15401,ea13,747,4016050,0,0,0,1,0,1
15402,ea13,7581,1190210,0,0,0,0,0,1
15403,ea13,336,680140,0,0,0,0,0,1
15404,ea13,4462,596035,0,0,0,0,0,0
15405,ea13,8998,680140,0,0,0,0,0,1
15406,ea13,301,680140,0,0,0,0,0,1
15407,ea13,339,680140,0,0,0,0,0,1
15408,ea13,328,2523045,0,0,0,1,0,1
15409,ea13,7485,706850,0,0,0,0,0,1
15410,ea13,4713,1019185,0,0,0,0,0,1
15411,ea13,341,596035,0,1,0,0,0,1
15412,ea13,429,706850,0,0,0,0,0,1
15413,ea13,360,596035,0,0,0,0,0,0
15414,ea13,5100,766715,0,0,0,0,0,1
15415,ea13,9410,1055255,0,0,0,0,0,1
15416,ea13,329,2226470,0,0,0,1,0,1
15417,ea13,337,2736875,0,0,0,1,0,1
15418,ea13,717,680140,0,0,0,0,0,0
15419,e698,7581,1190210,0,0,0,0,0,1
15420,e698,336,680140,0,0,0,0,0,1
15421,e698,319,596035,0,0,0,0,0,0
15422,e698,407,2401550,0,0,0,1,0,1
15423,e698,418,2396115,0,0,0,1,0,1
15424,e698,339,680140,0,0,0,0,0,1
15425,e698,4713,1019185,0,0,0,0,0,1
15426,e698,314,596035,0,0,0,0,0,0
15427,e698,375,596035,0,0,0,0,0,1
15428,e698,496,740730,0,0,0,0,0,1
15429,e698,499,680140,0,0,0,0,0,1
15430,e698,424,2760000,0,0,0,1,0,1
15431,e698,506,658390,0,0,0,0,0,0
15432,e698,7480,889890,0,0,0,0,0,1
15433,e698,439,596035,0,0,0,0,0,0
15434,e698,316,596035,0,0,0,0,0,0
15435,a0fc,747,4016050,0,0,0,1,0,1
15436,a0fc,7581,1190210,0,0,0,0,0,1
15437,a0fc,336,680140,0,0,0,0,0,1
15438,a0fc,6242,798335,0,1,0,0,0,1
15439,a0fc,319,596035,0,0,0,0,0,0
15440,a0fc,8994,596035,0,0,0,0,1,0
15441,a0fc,311,2522220,0,0,0,1,1,0
15442,a0fc,440,706850,0,0,0,0,1,0
15443,a0fc,414,2158560,0,0,0,1,0,0
15444,a0fc,308,2500000,0,0,0,1,0,0
15445,a0fc,4462,596035,0,0,0,0,0,0
15446,a0fc,495,3237670,0,0,0,1,0,1
15447,a0fc,451,2760000,0,0,0,1,0,1
15448,a0fc,407,2401550,0,0,0,1,0,1
15449,a0fc,8998,680140,0,0,0,0,0,1
15450,a0fc,418,2396115,0,1,0,1,0,1
15451,a0fc,321,751630,0,1,0,0,1,0
15452,a0fc,301,680140,0,0,0,0,0,1
15453,a0fc,339,680140,0,1,0,0,0,1
15454,a0fc,328,2523045,0,0,0,1,0,1
15455,a0fc,7485,706850,0,1,0,0,0,1
15456,a0fc,4713,1019185,0,1,0,0,0,1
15457,a0fc,314,596035,0,0,0,0,0,0
15458,a0fc,807,2585410,0,1,0,1,0,1
15459,a0fc,375,596035,0,0,0,0,0,1
15460,a0fc,341,596035,0,0,0,0,0,1
15461,a0fc,429,706850,0,0,0,0,0,1
15462,a0fc,741,756875,0,0,0,0,1,0
15463,a0fc,500,2522220,0,0,0,1,1,0
15464,a0fc,360,596035,0,0,0,0,0,0
15465,a0fc,496,740730,0,0,0,0,0,1
15466,a0fc,5100,766715,0,0,0,0,0,1
15467,a0fc,322,596035,0,1,0,0,0,0
15468,a0fc,499,680140,0,1,0,0,0,1
15469,a0fc,424,2760000,0,1,0,1,0,1
15470,a0fc,6932,2396115,0,0,0,1,0,0
15471,a0fc,506,658390,0,0,0,0,0,0
15472,a0fc,9410,1055255,0,0,0,0,0,1
15473,a0fc,329,2226470,0,1,0,1,0,1
15474,a0fc,7480,889890,0,0,0,0,0,1
15475,a0fc,439,596035,0,0,0,0,0,0
15476,a0fc,425,2889200,0,1,0,1,0,0
15477,a0fc,337,2736875,0,1,0,1,0,1
15478,a0fc,8996,680140,0,0,0,0,0,0
15479,a0fc,717,680140,0,0,0,0,0,0
15480,a0fc,316,596035,0,0,0,0,0,0
15481,hb71,747,4016050,0,0,0,1,0,1
15482,hb71,7581,1190210,0,0,0,0,0,1
15483,hb71,336,680140,0,0,0,0,0,1
15484,hb71,6242,798335,0,0,0,0,0,1
15485,hb71,319,596035,0,0,0,0,0,0
15486,hb71,8994,596035,0,0,0,0,1,0
15487,hb71,311,2522220,0,0,0,1,1,0
15488,hb71,440,706850,0,1,0,0,1,0
15489,hb71,414,2158560,0,0,0,1,0,0
15490,hb71,308,2500000,0,0,0,1,0,0
15491,hb71,4462,596035,0,0,0,0,0,0
15492,hb71,495,3237670,0,0,0,1,0,1
15493,hb71,451,2760000,0,0,0,1,0,1
15494,hb71,407,2401550,0,1,0,1,0,1
15495,hb71,8998,680140,0,0,0,0,0,1
15496,hb71,418,2396115,0,0,0,1,0,1
15497,hb71,321,751630,0,0,0,0,1,0
15498,hb71,301,680140,0,0,0,0,0,1
15499,hb71,339,680140,0,0,0,0,0,1
15500,hb71,328,2523045,0,0,0,1,0,1
15501,hb71,7485,706850,0,0,0,0,0,1
15502,hb71,4713,1019185,0,0,0,0,0,1
15503,hb71,314,596035,0,0,0,0,0,0
15504,hb71,807,2585410,0,0,0,1,0,1
15505,hb71,375,596035,0,0,0,0,0,1
15506,hb71,341,596035,0,0,0,0,0,1
15507,hb71,429,706850,0,0,0,0,0,1
15508,hb71,741,756875,0,0,0,0,1,0
15509,hb71,500,2522220,0,0,0,1,1,0
15510,hb71,360,596035,0,0,0,0,0,0
15511,hb71,496,740730,0,1,0,0,0,1
15512,hb71,5100,766715,0,0,0,0,0,1
15513,hb71,322,596035,0,1,0,0,0,0
15514,hb71,499,680140,0,0,0,0,0,1
15515,hb71,424,2760000,0,0,0,1,0,1
15516,hb71,6932,2396115,0,0,0,1,0,0
15517,hb71,506,658390,0,0,0,0,0,0
15518,hb71,9410,1055255,0,0,0,0,0,1
15519,hb71,329,2226470,0,0,0,1,0,1
15520,hb71,7480,889890,0,0,0,0,0,1
15521,hb71,439,596035,0,0,0,0,0,0
15522,hb71,425,2889200,0,0,0,1,0,0
15523,hb71,337,2736875,0,0,0,1,0,1
15524,hb71,8996,680140,0,0,0,0,0,0
15525,hb71,717,680140,0,0,0,0,0,0
15526,hb71,316,596035,0,0,0,0,0,0
15527,k0ah,747,4016050,0,0,0,1,0,1
15528,k0ah,7581,1190210,0,0,0,0,0,1
15529,k0ah,336,680140,0,0,0,0,0,1
15530,k0ah,6242,798335,0,1,0,0,0,1
15531,k0ah,319,596035,0,0,0,0,0,0
15532,k0ah,8994,596035,0,0,0,0,1,0
15533,k0ah,311,2522220,0,0,0,1,1,0
15534,k0ah,440,706850,0,0,0,0,1,0
15535,k0ah,414,2158560,0,0,0,1,0,0
15536,k0ah,308,2500000,0,0,0,1,0,0
15537,k0ah,4462,596035,0,0,0,0,0,0
15538,k0ah,495,3237670,0,0,0,1,0,1
15539,k0ah,451,2760000,0,0,0,1,0,1
15540,k0ah,407,2401550,0,0,0,1,0,1
15541,k0ah,8998,680140,0,1,0,0,0,1
15542,k0ah,418,2396115,0,0,0,1,0,1
15543,k0ah,321,751630,0,0,0,0,1,0
15544,k0ah,301,680140,0,0,0,0,0,1
15545,k0ah,339,680140,0,0,0,0,0,1
15546,k0ah,328,2523045,0,1,0,1,0,1
15547,k0ah,7485,706850,0,0,0,0,0,1
15548,k0ah,4713,1019185,0,1,0,0,0,1
15549,k0ah,314,596035,0,0,0,0,0,0
15550,k0ah,807,2585410,0,0,0,1,0,1
15551,k0ah,375,596035,0,0,0,0,0,1
15552,k0ah,341,596035,0,0,0,0,0,1
15553,k0ah,429,706850,0,1,0,0,0,1
15554,k0ah,741,756875,0,0,0,0,1,0
15555,k0ah,500,2522220,0,0,0,1,1,0
15556,k0ah,360,596035,0,0,0,0,0,0
15557,k0ah,496,740730,0,1,0,0,0,1
15558,k0ah,5100,766715,0,1,0,0,0,1
15559,k0ah,322,596035,0,0,0,0,0,0
15560,k0ah,499,680140,0,0,0,0,0,1
15561,k0ah,424,2760000,0,0,0,1,0,1
15562,k0ah,6932,2396115,0,0,0,1,0,0
15563,k0ah,506,658390,0,0,0,0,0,0
15564,k0ah,9410,1055255,0,0,0,0,0,1
15565,k0ah,329,2226470,0,1,0,1,0,1
15566,k0ah,7480,889890,0,0,0,0,0,1
15567,k0ah,439,596035,0,0,0,0,0,0
15568,k0ah,425,2889200,0,1,0,1,0,0
15569,k0ah,337,2736875,0,0,0,1,0,1
15570,k0ah,8996,680140,0,0,0,0,0,0
15571,k0ah,717,680140,0,0,0,0,0,0
15572,k0ah,316,596035,0,0,0,0,0,0
15573,f0dm,747,4016050,0,0,0,1,0,1
15574,f0dm,336,680140,0,0,0,0,0,1
15575,f0dm,6242,798335,0,0,0,0,0,1
15576,f0dm,319,596035,0,0,0,0,0,0
15577,f0dm,4462,596035,0,0,0,0,0,0
15578,f0dm,495,3237670,0,0,0,1,0,1
15579,f0dm,451,2760000,0,0,0,1,0,1
15580,f0dm,407,2401550,0,0,0,1,0,1
15581,f0dm,8998,680140,0,0,0,0,0,1
15582,f0dm,418,2396115,0,0,0,1,0,1
15583,f0dm,301,680140,0,0,0,0,0,1
15584,f0dm,339,680140,0,0,0,0,0,1
15585,f0dm,328,2523045,0,0,0,1,0,1
15586,f0dm,7485,706850,0,0,0,0,0,1
15587,f0dm,314,596035,0,0,0,0,0,0
15588,f0dm,807,2585410,0,0,0,1,0,1
15589,f0dm,375,596035,0,0,0,0,0,1
15590,f0dm,341,596035,0,0,0,0,0,1
15591,f0dm,429,706850,0,1,0,0,0,1
15592,f0dm,360,596035,0,0,0,0,0,0
15593,f0dm,496,740730,0,0,0,0,0,1
15594,f0dm,5100,766715,0,0,0,0,0,1
15595,f0dm,499,680140,0,0,0,0,0,1
15596,f0dm,424,2760000,0,0,0,1,0,1
15597,f0dm,6932,2396115,0,0,0,1,0,0
15598,f0dm,506,658390,0,0,0,0,0,0
15599,f0dm,9410,1055255,0,0,0,0,0,1
15600,f0dm,329,2226470,0,0,0,1,0,1
15601,f0dm,7480,889890,0,0,0,0,0,1
15602,f0dm,439,596035,0,0,0,0,0,0
15603,f0dm,337,2736875,0,0,0,1,0,1
15604,f0dm,8996,680140,0,0,0,0,0,0
15605,f0dm,717,680140,0,0,0,0,0,0
15606,f0dm,316,596035,0,0,0,0,0,0
15607,a09t,336,680140,0,0,0,0,0,1
15608,a09t,4462,596035,0,0,0,0,0,0
15609,a09t,407,2401550,0,0,0,1,0,1
15610,a09t,8998,680140,0,0,0,0,0,1
15611,a09t,301,680140,0,0,0,0,0,1
15612,a09t,339,680140,0,0,0,0,0,1
15613,a09t,7485,706850,0,0,0,0,0,1
15614,a09t,314,596035,0,0,0,0,0,0
15615,a09t,429,706850,0,0,0,0,0,1
15616,a09t,360,596035,0,0,0,0,0,0
15617,a09t,424,2760000,0,0,0,1,0,1
15618,a09t,9410,1055255,0,0,0,0,0,1
15619,a09t,7480,889890,0,0,0,0,0,1
15620,a09t,717,680140,0,0,0,0,0,0
15621,a09t,316,596035,0,0,0,0,0,0
15622,kh56,747,4016050,0,0,0,1,0,1
15623,kh56,7581,1190210,0,0,0,0,0,1
15624,kh56,336,680140,0,0,0,0,0,1
15625,kh56,6242,798335,0,0,0,0,0,1
15626,kh56,319,596035,0,0,0,0,0,0
15627,kh56,8994,596035,0,0,0,0,1,0
15628,kh56,311,2522220,0,0,0,1,1,0
15629,kh56,440,706850,0,0,0,0,1,0
15630,kh56,414,2158560,0,0,0,1,0,0
15631,kh56,4462,596035,0,0,0,0,0,0
15632,kh56,418,2396115,0,0,0,1,0,1
15633,kh56,321,751630,0,0,0,0,1,0
15634,kh56,339,680140,0,0,0,0,0,1
15635,kh56,328,2523045,0,0,0,1,0,1
15636,kh56,4713,1019185,0,0,0,0,0,1
15637,kh56,375,596035,0,0,0,0,0,1
15638,kh56,741,756875,0,0,0,0,1,0
15639,kh56,500,2522220,0,0,0,1,1,0
15640,kh56,360,596035,0,0,0,0,0,0
15641,kh56,322,596035,0,0,0,0,0,0
15642,kh56,329,2226470,0,0,0,1,0,1
15643,kh56,439,596035,0,0,0,0,0,0
15644,kh56,337,2736875,0,0,0,1,0,1
15645,kh56,717,680140,0,0,0,0,0,0
15646,mv14,747,4016050,0,0,0,1,0,1
15647,mv14,7581,1190210,0,0,0,0,0,1
15648,mv14,336,680140,0,0,0,0,0,1
15649,mv14,6242,798335,0,0,0,0,0,1
15650,mv14,319,596035,0,0,0,0,0,0
15651,mv14,8994,596035,0,0,0,0,1,0
15652,mv14,414,2158560,0,0,0,1,0,0
15653,mv14,4462,596035,0,0,0,0,0,0
15654,mv14,418,2396115,0,0,0,1,0,1
15655,mv14,339,680140,0,0,0,0,0,1
15656,mv14,4713,1019185,0,0,0,0,0,1
15657,mv14,314,596035,0,0,0,0,0,0
15658,mv14,375,596035,0,0,0,0,0,1
15659,mv14,341,596035,0,0,0,0,0,1
15660,mv14,741,756875,0,0,0,0,1,0
15661,mv14,360,596035,0,0,0,0,0,0
15662,mv14,496,740730,0,0,0,0,0,1
15663,mv14,5100,766715,0,1,0,0,0,1
15664,mv14,322,596035,0,0,0,0,0,0
15665,mv14,499,680140,0,0,0,0,0,1
15666,mv14,506,658390,0,0,0,0,0,0
15667,mv14,329,2226470,0,0,0,1,0,1
15668,mv14,7480,889890,0,0,0,0,0,1
15669,mv14,439,596035,0,0,0,0,0,0
15670,mv14,717,680140,0,0,0,0,0,0
15671,mv14,316,596035,0,0,0,0,0,0
15672,s0wt,747,4016050,0,0,0,1,0,1
15673,s0wt,7581,1190210,0,0,0,0,0,1
15674,s0wt,336,680140,0,0,0,0,0,1
15675,s0wt,6242,798335,0,0,0,0,0,1
15676,s0wt,319,596035,1,1,0,0,0,0
15677,s0wt,8994,596035,0,0,0,0,1,0
15678,s0wt,311,2522220,0,0,0,1,1,0
15679,s0wt,440,706850,0,0,0,0,1,0
15680,s0wt,414,2158560,0,0,0,1,0,0
15681,s0wt,308,2500000,0,0,0,1,0,0
15682,s0wt,4462,596035,0,0,0,0,0,0
15683,s0wt,495,3237670,0,0,0,1,0,1
15684,s0wt,451,2760000,0,0,0,1,0,1
15685,s0wt,407,2401550,0,0,0,1,0,1
15686,s0wt,8998,680140,0,0,0,0,0,1
15687,s0wt,418,2396115,0,0,0,1,0,1
15688,s0wt,321,751630,0,0,0,0,1,0
15689,s0wt,301,680140,0,0,0,0,0,1
15690,s0wt,339,680140,0,0,0,0,0,1
15691,s0wt,328,2523045,0,0,0,1,0,1
15692,s0wt,7485,706850,0,0,0,0,0,1
15693,s0wt,4713,1019185,0,0,0,0,0,1
15694,s0wt,314,596035,0,0,0,0,0,0
15695,s0wt,807,2585410,0,0,0,1,0,1
15696,s0wt,375,596035,0,0,0,0,0,1
15697,s0wt,341,596035,0,0,0,0,0,1
15698,s0wt,429,706850,0,0,0,0,0,1
15699,s0wt,741,756875,0,0,0,0,1,0
15700,s0wt,500,2522220,0,0,0,1,1,0
15701,s0wt,360,596035,0,0,0,0,0,0
15702,s0wt,496,740730,0,0,0,0,0,1
15703,s0wt,5100,766715,0,0,0,0,0,1
15704,s0wt,322,596035,0,0,0,0,0,0
15705,s0wt,499,680140,0,0,0,0,0,1
15706,s0wt,424,2760000,0,0,0,1,0,1
15707,s0wt,6932,2396115,0,0,0,1,0,0
15708,s0wt,506,658390,0,0,0,0,0,0
15709,s0wt,9410,1055255,0,0,0,0,0,1
15710,s0wt,329,2226470,0,0,0,1,0,1
15711,s0wt,7480,889890,0,0,0,0,0,1
15712,s0wt,439,596035,0,0,0,0,0,0
15713,s0wt,425,2889200,0,0,0,1,0,0
15714,s0wt,337,2736875,1,1,0,1,0,1
15715,s0wt,8996,680140,0,0,0,0,0,0
15716,s0wt,717,680140,0,0,0,0,0,0
15717,s0wt,316,596035,0,0,0,0,0,0
15718,bt72,747,4016050,0,0,0,1,0,1
15719,bt72,7581,1190210,0,0,0,0,0,1
15720,bt72,336,680140,0,1,0,0,0,1
15721,bt72,311,2522220,0,1,0,1,1,0
15722,bt72,440,706850,0,1,0,0,1,0
15723,bt72,414,2158560,0,0,0,1,0,0
15724,bt72,308,2500000,0,0,0,1,0,0
15725,bt72,4462,596035,0,0,0,0,0,0
15726,bt72,321,751630,0,0,0,0,1,0
15727,bt72,339,680140,0,0,0,0,0,1
15728,bt72,328,2523045,0,0,0,1,0,1
15729,bt72,7485,706850,0,0,0,0,0,1
15730,bt72,4713,1019185,0,0,0,0,0,1
15731,bt72,314,596035,0,0,0,0,0,0
15732,bt72,375,596035,0,0,0,0,0,1
15733,bt72,429,706850,0,0,0,0,0,1
15734,bt72,500,2522220,0,0,0,1,1,0
15735,bt72,360,596035,0,1,0,0,0,0
15736,bt72,496,740730,0,1,0,0,0,1
15737,bt72,322,596035,0,1,0,0,0,0
15738,bt72,499,680140,0,0,0,0,0,1
15739,bt72,506,658390,0,0,0,0,0,0
15740,bt72,9410,1055255,0,0,0,0,0,1
15741,bt72,329,2226470,0,1,0,1,0,1
15742,bt72,7480,889890,0,0,0,0,0,1
15743,bt72,425,2889200,0,0,0,1,0,0
15744,bt72,337,2736875,0,1,0,1,0,1
15745,bt72,717,680140,0,0,0,0,0,0
15746,bt72,316,596035,0,1,0,0,0,0
15747,g0ib,747,4016050,0,0,0,1,0,1
15748,g0ib,7581,1190210,0,0,0,0,0,1
15749,g0ib,336,680140,0,0,0,0,0,1
15750,g0ib,6242,798335,0,0,0,0,0,1
15751,g0ib,319,596035,0,0,0,0,0,0
15752,g0ib,8994,596035,0,0,0,0,1,0
15753,g0ib,311,2522220,0,0,0,1,1,0
15754,g0ib,440,706850,0,0,0,0,1,0
15755,g0ib,414,2158560,0,0,0,1,0,0
15756,g0ib,308,2500000,0,0,0,1,0,0
15757,g0ib,4462,596035,0,0,0,0,0,0
15758,g0ib,495,3237670,0,0,0,1,0,1
15759,g0ib,451,2760000,0,0,0,1,0,1
15760,g0ib,407,2401550,0,0,0,1,0,1
15761,g0ib,8998,680140,0,0,0,0,0,1
15762,g0ib,418,2396115,0,0,0,1,0,1
15763,g0ib,321,751630,0,0,0,0,1,0
15764,g0ib,301,680140,0,0,0,0,0,1
15765,g0ib,339,680140,0,0,0,0,0,1
15766,g0ib,328,2523045,0,0,0,1,0,1
15767,g0ib,7485,706850,0,0,0,0,0,1
15768,g0ib,4713,1019185,0,0,0,0,0,1
15769,g0ib,314,596035,0,0,0,0,0,0
15770,g0ib,807,2585410,0,0,0,1,0,1
15771,g0ib,375,596035,0,0,0,0,0,1
15772,g0ib,341,596035,0,0,0,0,0,1
15773,g0ib,429,706850,0,0,0,0,0,1
15774,g0ib,741,756875,0,0,0,0,1,0
15775,g0ib,500,2522220,0,0,0,1,1,0
15776,g0ib,360,596035,0,0,0,0,0,0
15777,g0ib,496,740730,0,0,0,0,0,1
15778,g0ib,5100,766715,0,0,0,0,0,1
15779,g0ib,322,596035,0,0,0,0,0,0
15780,g0ib,499,680140,0,0,0,0,0,1
15781,g0ib,424,2760000,0,0,0,1,0,1
15782,g0ib,6932,2396115,0,0,0,1,0,0
15783,g0ib,506,658390,0,0,0,0,0,0
15784,g0ib,9410,1055255,0,0,0,0,0,1
15785,g0ib,329,2226470,0,0,0,1,0,1
15786,g0ib,7480,889890,0,0,0,0,0,1
15787,g0ib,439,596035,0,0,0,0,0,0
15788,g0ib,425,2889200,0,0,0,1,0,0
15789,g0ib,337,2736875,0,0,0,1,0,1
15790,g0ib,8996,680140,0,0,0,0,0,0
15791,g0ib,717,680140,0,0,0,0,0,0
15792,g0ib,316,596035,0,0,0,0,0,0
15793,b0qc,747,4016050,0,0,0,1,0,1
15794,b0qc,7581,1190210,0,0,0,0,0,1
15795,b0qc,336,680140,0,0,0,0,0,1
15796,b0qc,6242,798335,0,0,0,0,0,1
15797,b0qc,319,596035,0,0,0,0,0,0
15798,b0qc,8994,596035,0,0,0,0,1,0
15799,b0qc,311,2522220,0,0,0,1,1,0
15800,b0qc,440,706850,0,0,0,0,1,0
15801,b0qc,414,2158560,0,0,0,1,0,0
15802,b0qc,308,2500000,0,0,0,1,0,0
15803,b0qc,4462,596035,0,0,0,0,0,0
15804,b0qc,495,3237670,0,0,0,1,0,1
15805,b0qc,451,2760000,0,0,0,1,0,1
15806,b0qc,407,2401550,0,0,0,1,0,1
15807,b0qc,8998,680140,0,0,0,0,0,1
15808,b0qc,418,2396115,0,0,0,1,0,1
15809,b0qc,321,751630,0,0,0,0,1,0
15810,b0qc,301,680140,0,0,0,0,0,1
15811,b0qc,339,680140,0,0,0,0,0,1
15812,b0qc,328,2523045,0,0,0,1,0,1
15813,b0qc,7485,706850,1,1,0,0,0,1
15814,b0qc,4713,1019185,0,0,0,0,0,1
15815,b0qc,314,596035,0,0,0,0,0,0
15816,b0qc,807,2585410,0,0,0,1,0,1
15817,b0qc,375,596035,0,0,0,0,0,1
15818,b0qc,341,596035,0,0,0,0,0,1
15819,b0qc,429,706850,0,0,0,0,0,1
15820,b0qc,741,756875,0,0,0,0,1,0
15821,b0qc,500,2522220,0,0,0,1,1,0
15822,b0qc,360,596035,0,0,0,0,0,0
15823,b0qc,496,740730,0,0,0,0,0,1
15824,b0qc,5100,766715,0,0,0,0,0,1
15825,b0qc,322,596035,0,0,0,0,0,0
15826,b0qc,499,680140,0,0,0,0,0,1
15827,b0qc,424,2760000,0,0,0,1,0,1
15828,b0qc,6932,2396115,0,0,0,1,0,0
15829,b0qc,506,658390,0,0,0,0,0,0
15830,b0qc,9410,1055255,0,0,0,0,0,1
15831,b0qc,329,2226470,0,0,0,1,0,1
15832,b0qc,7480,889890,0,0,0,0,0,1
15833,b0qc,439,596035,0,0,0,0,0,0
15834,b0qc,425,2889200,0,0,0,1,0,0
15835,b0qc,337,2736875,0,0,0,1,0,1
15836,b0qc,8996,680140,0,0,0,0,0,0
15837,b0qc,717,680140,0,0,0,0,0,0
15838,b0qc,316,596035,0,0,0,0,0,0
15839,d0dt,336,680140,0,0,0,0,0,1
15840,d0dt,6242,798335,0,0,0,0,0,1
15841,d0dt,319,596035,0,0,0,0,0,0
15842,d0dt,8994,596035,0,0,0,0,1,0
15843,d0dt,311,2522220,0,0,0,1,1,0
15844,d0dt,440,706850,0,0,0,0,1,0
15845,d0dt,414,2158560,0,0,0,1,0,0
15846,d0dt,4462,596035,0,0,0,0,0,0
15847,d0dt,8998,680140,0,0,0,0,0,1
15848,d0dt,418,2396115,0,0,0,1,0,1
15849,d0dt,321,751630,0,0,0,0,1,0
15850,d0dt,301,680140,0,0,0,0,0,1
15851,d0dt,339,680140,0,0,0,0,0,1
15852,d0dt,328,2523045,0,0,0,1,0,1
15853,d0dt,7485,706850,0,0,0,0,0,1
15854,d0dt,314,596035,0,0,0,0,0,0
15855,d0dt,375,596035,0,0,0,0,0,1
15856,d0dt,341,596035,0,0,0,0,0,1
15857,d0dt,429,706850,0,0,0,0,0,1
15858,d0dt,741,756875,0,0,0,0,1,0
15859,d0dt,500,2522220,0,0,0,1,1,0
15860,d0dt,360,596035,0,0,0,0,0,0
15861,d0dt,5100,766715,0,0,0,0,0,1
15862,d0dt,322,596035,0,0,0,0,0,0
15863,d0dt,9410,1055255,0,0,0,0,0,1
15864,d0dt,7480,889890,0,0,0,0,0,1
15865,d0dt,439,596035,0,0,0,0,0,0
15866,d0dt,337,2736875,0,0,0,1,0,1
15867,d0dt,717,680140,0,0,0,0,0,0
15868,d0dt,316,596035,0,0,0,0,0,0
15869,s0kt,747,4016050,0,0,0,1,0,1
15870,s0kt,7581,1190210,0,0,0,0,0,1
15871,s0kt,336,680140,0,0,0,0,0,1
15872,s0kt,6242,798335,0,0,0,0,0,1
15873,s0kt,319,596035,0,0,0,0,0,0
15874,s0kt,8994,596035,0,0,0,0,1,0
15875,s0kt,311,2522220,0,0,0,1,1,0
15876,s0kt,440,706850,0,0,0,0,1,0
15877,s0kt,414,2158560,0,0,0,1,0,0
15878,s0kt,308,2500000,0,0,0,1,0,0
15879,s0kt,4462,596035,0,0,0,0,0,0
15880,s0kt,495,3237670,0,0,0,1,0,1
15881,s0kt,451,2760000,0,0,0,1,0,1
15882,s0kt,407,2401550,0,0,0,1,0,1
15883,s0kt,8998,680140,0,0,0,0,0,1
15884,s0kt,418,2396115,0,0,0,1,0,1
15885,s0kt,321,751630,0,0,0,0,1,0
15886,s0kt,301,680140,0,0,0,0,0,1
15887,s0kt,339,680140,0,0,0,0,0,1
15888,s0kt,328,2523045,0,0,0,1,0,1
15889,s0kt,7485,706850,0,0,0,0,0,1
15890,s0kt,4713,1019185,0,0,0,0,0,1
15891,s0kt,314,596035,0,0,0,0,0,0
15892,s0kt,807,2585410,0,0,0,1,0,1
15893,s0kt,375,596035,0,0,0,0,0,1
15894,s0kt,341,596035,0,0,0,0,0,1
15895,s0kt,429,706850,0,0,0,0,0,1
15896,s0kt,741,756875,0,0,0,0,1,0
15897,s0kt,500,2522220,0,0,0,1,1,0
15898,s0kt,360,596035,0,0,0,0,0,0
15899,s0kt,496,740730,0,0,0,0,0,1
15900,s0kt,5100,766715,0,1,0,0,0,1
15901,s0kt,322,596035,0,0,0,0,0,0
15902,s0kt,499,680140,0,0,0,0,0,1
15903,s0kt,424,2760000,0,0,0,1,0,1
15904,s0kt,6932,2396115,0,0,0,1,0,0
15905,s0kt,506,658390,0,0,0,0,0,0
15906,s0kt,9410,1055255,0,0,0,0,0,1
15907,s0kt,329,2226470,0,0,0,1,0,1
15908,s0kt,7480,889890,0,0,0,0,0,1
15909,s0kt,439,596035,0,0,0,0,0,0
15910,s0kt,425,2889200,0,0,0,1,0,0
15911,s0kt,337,2736875,0,0,0,1,0,1
15912,s0kt,8996,680140,0,0,0,0,0,0
15913,s0kt,717,680140,0,0,0,0,0,0
15914,s0kt,316,596035,0,0,0,0,0,0
15915,j0b5,747,4016050,0,0,0,1,0,1
15916,j0b5,7581,1190210,0,0,0,0,0,1
15917,j0b5,336,680140,0,0,0,0,0,1
15918,j0b5,6242,798335,0,0,0,0,0,1
15919,j0b5,319,596035,0,0,0,0,0,0
15920,j0b5,8994,596035,0,0,0,0,1,0
15921,j0b5,311,2522220,0,0,0,1,1,0
15922,j0b5,440,706850,0,0,0,0,1,0
15923,j0b5,414,2158560,0,0,0,1,0,0
15924,j0b5,308,2500000,0,0,0,1,0,0
15925,j0b5,4462,596035,0,0,0,0,0,0
15926,j0b5,495,3237670,0,0,0,1,0,1
15927,j0b5,451,2760000,0,0,0,1,0,1
15928,j0b5,407,2401550,0,0,0,1,0,1
