"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","Rank","ha_pts_def"
rc91,311,1,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,83,0
c0h0,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,141,0
c0h0,6116,1,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,141,0
c0h0,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,123,0
c0h0,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,123,0
c0h0,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,141,0
c0h0,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,123,0
n0ae,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,70,1
n0ae,418,1,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,1,70,1
n0ae,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,54,1
n0ae,440,1,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,54,1
n0ae,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,70,1
c0bc,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,55,1
c0bc,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,125,1
c0bc,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,125,1
c0bc,741,1,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,55,1
u134,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,347,0
u134,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,347,0
r772,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,58,1
r772,425,1,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,1,58,1
r772,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,58,1
wb25,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,335,0
m0ht,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,297,0
m0ht,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,297,0
m0ht,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,297,0
m0hu,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,198,0
m0hu,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,198,0
o522,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,601,0
o522,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,1,601,0
o522,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,601,0
o522,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,601,0
o522,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,601,0
i306,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,279,1
i306,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,225,0
i306,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,225,0
i306,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,279,1
i306,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,279,1
mw54,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,220,0
mw54,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,202,0
mw54,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,202,0
mw54,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,220,0
s0nv,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,276,0
s0nv,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,276,0
s0nv,451,1,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,276,0
r0eb,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,306,1
r0eb,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,306,1
r0eb,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,306,1
d0co,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,61,1
d0co,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,61,1
d0co,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,61,1
d864,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,243,0
d864,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,253,1
d864,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,323,1
d864,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,243,0
d864,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,253,1
d864,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,230,0
d864,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,230,0
d864,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,323,1
d864,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,253,1
d864,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,323,1
d864,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,243,0
b0cd,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,101,0
b0cd,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,1,101,0
b0cd,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,101,0
sx91,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,130,0
sx91,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,130,0
s0aq,500,0,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,241,1
s0aq,311,0,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,241,1
r0a7,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,283,1
r0a7,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,283,1
m0qi,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,466,0
m0qi,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,466,0
m0qi,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,1,466,0
dc48,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,297,0
dc48,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,297,0
dc76,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,403,1
dc76,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,403,1
m0ni,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,201,0
m0ni,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,201,0
m0ni,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,201,0
w09e,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,377,0
w09e,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,175,0
w09e,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,377,0
w09e,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,175,0
w09e,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,377,0
li03,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,237,1
li03,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,237,1
li03,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,237,1
j380,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,232,0
j380,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,293,0
j380,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,293,0
j380,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,232,0
ea13,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,279,1
ea13,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,279,1
ea13,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,279,1
p0hw,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,171,0
p0hw,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,293,0
p0hw,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,293,0
p0hw,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,171,0
lf29,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,383,0
lf29,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,383,0
c977,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,100,0
c977,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,100,0
c977,439,1,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,100,0
k0e6,500,0,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,294,0
k0e6,311,0,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,294,0
pc11,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,197,0
pc11,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,197,0
s0ak,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,338,1
s0ak,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,338,1
s0ak,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,338,1
me89,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,253,1
me89,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,253,1
me89,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,253,1
ke17,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,35,0
ke17,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,35,0
ke17,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,35,0
wb19,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,305,0
wb19,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,305,0
cd85,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,193,0
cd85,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,193,0
ta46,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,295,0
ta46,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,295,0
h0du,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,339,0
h0du,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,339,0
h0du,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,339,0
b0ej,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,601,0
b0ej,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,497,0
b0ej,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,497,0
b0ej,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,601,0
b0ej,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,1,601,0
ki95,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,41,0
ki95,741,1,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,41,0
d0dt,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,365,0
d0dt,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,365,0
su55,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,30,0
su55,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,30,0
bd06,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,1,23,1
bd06,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,22,0
bd06,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,22,0
bd06,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,23,1
d0dp,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,599,0
d0dp,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,599,0
d0dp,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,599,0
v0b2,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,338,1
v0b2,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,338,1
h09n,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,387,0
h09n,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,387,0
h09n,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,387,0
m0bn,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,318,0
m0bn,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,318,0
mv14,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,80,0
mv14,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,80,0
mc65,429,1,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,140,0
mc65,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,140,0
mc65,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,140,0
gc88,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,62,0
gc88,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,1,62,0
gc88,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,62,0
db63,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,57,0
db63,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,57,0
i305,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,92,0
i305,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,92,0
i305,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,92,0
cf59,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,74,0
cf59,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,74,0
cf59,8996,1,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,74,0
o483,319,1,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,74,0
o483,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,74,0
o483,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,74,0
l987,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,45,0
l987,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,45,0
l987,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,68,0
l987,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,68,0
l987,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,68,0
gd64,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,119,0
gd64,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,119,0
gd64,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,119,0
kd46,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,105,0
kd46,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,105,0
kd46,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,105,0
ae14,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,49,0
ae14,747,1,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,49,0
s0s1,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,35,0
s0s1,322,1,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,35,0
tb69,6932,1,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,96,0
tb69,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,96,0
tb69,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,96,0
a829,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,130,0
a829,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,130,0
v836,6932,1,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,81,0
v836,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,60,0
v836,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,81,0
v836,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,60,0
v836,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,81,0
kb95,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,85,0
kb95,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,85,0
kb95,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,85,0
g09o,500,1,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,135,0
g09o,311,0,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,135,0
v942,500,0,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,397,0
v942,311,0,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,397,0
mp01,6242,1,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,1,94,0
wb32,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,89,0
s0la,7581,0,2023,"2023-09-18",Chengdu,250,China,Hard,1152805,0,90,0
s0la,9164,0,2023,"2023-09-18",Zhuhai,250,China,Hard,981785,0,90,0
e865,8994,1,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,77,0
e865,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,77,0
y218,429,1,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,1,168,0
y218,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,168,0
y218,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,168,0
v832,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,82,0
v832,6116,1,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,82,0
v832,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,82,0
sm25,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,154,0
sm25,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,154,0
sm25,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,154,0
so20,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,206,0
b0gg,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,149,0
b0gg,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,149,0
b0gg,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,149,0
mp20,7694,1,2023,"2023-05-22",Lyon,250,France,Clay,562815,1,100,0
mp20,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,100,0
z0a1,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,129,0
z0a1,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,129,0
mw75,6932,1,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,1,163,0
mw75,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,163,0
mw75,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,163,0
be90,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,231,0
be90,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,231,0
be90,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,231,0
c0e9,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,100,0
c0e9,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,204,0
c0e9,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,100,0
c0e9,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,204,0
c0e9,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,204,0
cg94,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,182,0
mj98,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,370,0
mj98,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,370,0
mj98,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,547,0
mj98,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,547,0
mj98,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,370,0
mj98,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,547,0
n0am,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,171,0
n0am,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,1,171,0
n0am,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,171,0
bp41,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,209,0
bp41,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,209,0
w857,500,0,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,219,0
w857,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,192,0
w857,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,192,0
w857,329,1,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,192,0
w857,311,0,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,219,0
bi47,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,207,0
bi47,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,207,0
bi47,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,181,1
bi47,360,1,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,181,1
bi47,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,207,0
bi47,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,181,1
d0cg,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,137,0
d0cg,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,137,0
s0re,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,160,0
s0re,747,1,2023,"2023-09-25",Beijing,500,China,Hard,3633875,1,160,0
o513,319,1,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,1,61,1
o513,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,61,1
o513,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,61,1
kc29,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,199,1
kc29,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,199,1
kc29,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,199,1
kc33,7581,0,2023,"2023-09-18",Chengdu,250,China,Hard,1152805,0,180,0
kc33,9164,0,2023,"2023-09-18",Zhuhai,250,China,Hard,981785,0,180,0
ke64,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,354,1
ke64,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,273,1
ke64,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,359,0
ke64,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,273,1
ke64,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,359,0
ke64,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,354,1
ke64,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,369,0
ke64,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,354,1
ke64,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,369,0
ke64,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,273,1
ke64,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,1,369,0
m0if,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,217,0
m0if,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,217,0
h0a4,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,253,0
h0a4,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,253,0
h0a4,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,253,0
gk06,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,162,1
gk06,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,220,0
gk06,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,162,1
gk06,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,220,0
gk06,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,162,1
gk06,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,220,0
n09u,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,231,1
n09u,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,231,1
n09u,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,231,1
mw18,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,146,0
mw18,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,1,146,0
mw18,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,146,0
r685,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,262,0
